Varies per block?       ,1,Unit,$,2,1,2024
Varies per sequence?    ,1
# of agents             ,21
Stag,Seq.,Blck,Land,Sugarcane,Straw,Sugar,Molasses,Filter Cake,Bagasse,Ethanol 1G,Ethanol 2G,Vinasse,Electricity,Biomethane,Hydrogen,Bio oil,SAF,Green diesel,Bio Gasoline,Methanol,Biochar,CO2,Carbon credit
1,105,1,-0.0,0.0,-0.0,1.664993736e8,-0.0,0.0,0.0,4.4472e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,106,1,-0.0,0.0,-0.0,1.5946418879999998e8,-0.0,0.0,0.0,4.6761e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,107,1,-0.0,0.0,-0.0,7.316565144e7,-0.0,0.0,0.0,4.687e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,108,1,-0.0,0.0,-0.0,7.19936616e7,-0.0,0.0,0.0,5.0358e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,109,1,-0.0,0.0,-0.0,7.550963112e7,-0.0,0.0,0.0,4.2401e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,110,1,-0.0,0.0,-0.0,7.132395312e7,-0.0,0.0,0.0,4.3491e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,111,1,-0.0,0.0,-0.0,6.178060728e7,-0.0,0.0,0.0,4.3055e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,112,1,-0.0,0.0,-0.0,5.926920048e7,-0.0,0.0,0.0,4.6434e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,113,1,-0.0,0.0,-0.0,5.491609536e7,-0.0,0.0,0.0,4.2183e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,114,1,-0.0,0.0,-0.0,5.056299024e7,-0.0,0.0,0.0,4.36e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,115,1,-0.0,0.0,-0.0,5.508352248e7,-0.0,0.0,0.0,4.3818e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,116,1,-0.0,0.0,-0.0,5.307439704e7,-0.0,0.0,0.0,4.469e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,117,1,-0.0,0.0,-0.0,5.0060708879999995e7,-0.0,0.0,0.0,4.5126e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,118,1,-0.0,0.0,-0.0,5.4413814e7,-0.0,0.0,0.0,4.0984e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,119,1,-0.0,0.0,-0.0,5.5585803839999996e7,-0.0,0.0,0.0,4.0439e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,120,1,-0.0,0.0,-0.0,5.592065808e7,-0.0,0.0,0.0,3.7278e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,121,1,-0.0,0.0,-0.0,4.888871904e7,-0.0,0.0,0.0,3.7496e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,122,1,-0.0,0.0,-0.0,4.972585464e7,-0.0,0.0,0.0,4.1529e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,123,1,-0.0,0.0,-0.0,4.554017664e7,-0.0,0.0,0.0,4.1965e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,124,1,-0.0,0.0,-0.0,4.252648848e7,-0.0,0.0,0.0,4.2183e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,125,1,-0.0,0.0,-0.0,4.7214447839999996e7,-0.0,0.0,0.0,4.2074e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,126,1,-0.0,0.0,-0.0,4.369847832e7,-0.0,0.0,0.0,4.0657e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,127,1,-0.0,0.0,-0.0,3.901051896e7,-0.0,0.0,0.0,4.0984e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,128,1,-0.0,0.0,-0.0,3.917794608e7,-0.0,0.0,0.0,3.9131e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,129,1,-0.0,0.0,-0.0,3.85082376e7,-0.0,0.0,0.0,3.6842e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,130,1,-0.0,0.0,-0.0,4.872129192e7,-0.0,0.0,0.0,3.6842e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,131,1,-0.0,0.0,-0.0,4.738187496e7,-0.0,0.0,0.0,3.5643e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,132,1,-0.0,0.0,-0.0,4.43681868e7,-0.0,0.0,0.0,3.488e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,133,1,-0.0,0.0,-0.0,4.704702072e7,-0.0,0.0,0.0,3.6406e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,134,1,-0.0,0.0,-0.0,4.704702072e7,-0.0,0.0,0.0,3.8368e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,135,1,-0.0,0.0,-0.0,4.620988512e7,-0.0,0.0,0.0,3.9131e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,136,1,-0.0,0.0,-0.0,4.420075968e7,-0.0,0.0,0.0,3.8041e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,137,1,-0.0,0.0,-0.0,4.470304104e7,-0.0,0.0,0.0,3.9349e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,138,1,-0.0,0.0,-0.0,4.554017664e7,-0.0,0.0,0.0,4.4472e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,139,1,-0.0,0.0,-0.0,4.503789528e7,-0.0,0.0,0.0,4.3055e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,140,1,-0.0,0.0,-0.0,4.1187071519999996e7,-0.0,0.0,0.0,3.924e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,141,1,-0.0,0.0,-0.0,4.403333256e7,-0.0,0.0,0.0,3.9894e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,142,1,-0.0,0.0,-0.0,4.6042458e7,-0.0,0.0,0.0,4.5017e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,143,1,-0.0,0.0,-0.0,4.7716729199999996e7,-0.0,0.0,0.0,4.4799e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,144,1,-0.0,0.0,-0.0,4.9558427519999996e7,-0.0,0.0,0.0,4.0766e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,145,1,-0.0,0.0,-0.0,5.391153264e7,-0.0,0.0,0.0,3.7605e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,146,1,-0.0,0.0,-0.0,5.340925128e7,-0.0,0.0,0.0,3.8259e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,147,1,-0.0,0.0,-0.0,3.85082376e7,-0.0,0.0,0.0,3.0955999999999996e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,148,1,-0.0,0.0,-0.0,3.834081048e7,-0.0,0.0,0.0,3.2155e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,149,1,-0.0,0.0,-0.0,4.034993592e7,-0.0,0.0,0.0,3.2155e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,150,1,-0.0,0.0,-0.0,4.369847832e7,-0.0,0.0,0.0,3.6624e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,151,1,-0.0,0.0,-0.0,4.671216648e7,-0.0,0.0,0.0,3.9785e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,152,1,-0.0,0.0,-0.0,4.671216648e7,-0.0,0.0,0.0,3.7278e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,153,1,-0.0,0.0,-0.0,4.821901056e7,-0.0,0.0,0.0,4.0984e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,154,1,-0.0,0.0,-0.0,5.307439704e7,-0.0,0.0,0.0,4.2728e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,155,1,-0.0,0.0,-0.0,5.35766784e7,-0.0,0.0,0.0,4.1856e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,156,1,-0.0,0.0,-0.0,5.709264792e7,-0.0,0.0,0.0,3.8477e7,0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,157,1,-0.0,0.0,-0.0,5.8432064879999995e7,-0.0,0.0,0.0,4.5126e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,158,1,-0.0,0.0,-0.0,6.462686832e7,-0.0,0.0,0.0,4.9159e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,159,1,-0.0,0.0,-0.0,5.458124112e7,-0.0,0.0,0.0,5.2647e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,160,1,-0.0,0.0,-0.0,6.429201408e7,-0.0,0.0,0.0,6.104000000000001e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,161,1,-0.0,0.0,-0.0,6.412458696e7,-0.0,0.0,0.0,7.3139e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,162,1,-0.0,0.0,-0.0,6.512914968e7,-0.0,0.0,0.0,6.8561e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,163,1,-0.0,0.0,-0.0,6.61337124e7,-0.0,0.0,0.0,6.4201e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,164,1,-0.0,0.0,-0.0,7.316565144e7,-0.0,0.0,0.0,6.4746e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,165,1,-0.0,0.0,-0.0,7.316565144e7,-0.0,0.0,0.0,6.9433e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,166,1,-0.0,0.0,-0.0,7.1156526e7,-0.0,0.0,0.0,7.4883e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,167,1,-0.0,0.0,-0.0,6.86451192e7,-0.0,0.0,0.0,1.97075592e8,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.04762985845e7,-0.0,-0.0,-0.0
1,168,1,-0.0,0.0,-0.0,6.964968192e7,-0.0,0.0,0.0,1.7364549384e8,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.04762985845e7,-0.0,-0.0,-0.0
1,169,1,-0.0,0.0,-0.0,6.730570224e7,-0.0,0.0,0.0,6.223899999999999e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,170,1,-0.0,0.0,-0.0,6.646856664e7,-0.0,0.0,0.0,6.212999999999999e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,171,1,-0.0,0.0,-0.0,7.19936616e7,-0.0,0.0,0.0,7.1068e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,172,1,-0.0,0.0,-0.0,7.149138024e7,-0.0,0.0,0.0,7.5864e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,173,1,-0.0,0.0,-0.0,7.165880736e7,-0.0,0.0,0.0,1.5941225664e8,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.04762985845e7,-0.0,-0.0,-0.0
1,174,1,-0.0,0.0,-0.0,6.94822548e7,-0.0,0.0,0.0,1.6138301256e8,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.04762985845e7,-0.0,-0.0,-0.0
1,175,1,-0.0,0.0,-0.0,6.479429544e7,-0.0,0.0,0.0,7.2485e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,176,1,-0.0,0.0,-0.0,6.596628528e7,-0.0,0.0,0.0,7.3357e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,177,1,-0.0,0.0,-0.0,6.797541072e7,-0.0,0.0,0.0,7.0305e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,178,1,-0.0,0.0,-0.0,6.6301139519999996e7,-0.0,0.0,0.0,7.0959e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,179,1,-0.0,0.0,-0.0,7.249594296e7,-0.0,0.0,0.0,7.4229e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,180,1,-0.0,0.0,-0.0,7.400278703999999e7,-0.0,0.0,0.0,6.343799999999999e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,181,1,-0.0,0.0,-0.0,1.60804224e8,-0.0,0.0,0.0,6.311099999999999e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,182,1,-0.0,0.0,-0.0,1.631492856e8,-0.0,0.0,0.0,6.256599999999999e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,183,1,-0.0,0.0,-0.0,1.6448932079999998e8,-0.0,0.0,0.0,6.4637e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,184,1,-0.0,0.0,-0.0,1.99330236e8,-0.0,0.0,0.0,6.976e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,185,1,-0.0,0.0,-0.0,1.849248576e8,-0.0,0.0,0.0,7.0196e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,186,1,-0.0,0.0,-0.0,1.69179444e8,-0.0,0.0,0.0,7.2158e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,187,1,-0.0,0.0,-0.0,1.782246816e8,-0.0,0.0,0.0,7.0305e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,188,1,-0.0,0.0,-0.0,1.849248576e8,-0.0,0.0,0.0,6.234799999999999e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,189,1,-0.0,0.0,-0.0,1.939700952e8,-0.0,0.0,0.0,6.7798e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,190,1,-0.0,0.0,-0.0,2.000002536e8,-0.0,0.0,0.0,6.54e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,191,1,-0.0,0.0,-0.0,1.922950512e8,-0.0,0.0,0.0,5.3628e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,192,1,-0.0,0.0,-0.0,7.601191248e7,-0.0,0.0,0.0,4.8069e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,193,1,-0.0,0.0,-0.0,1.782246816e8,-0.0,0.0,0.0,4.578e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,194,1,-0.0,0.0,-0.0,1.668343824e8,-0.0,0.0,0.0,4.3273e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,195,1,-0.0,0.0,-0.0,1.6616436479999998e8,-0.0,0.0,0.0,4.5453e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,325939.48092,72834.17287,39870.80768,2.04762985845e7,-0.0,-0.0,-0.0
1,196,1,-0.0,0.0,-0.0,7.165880736e7,-0.0,0.0,0.0,4.7633e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,197,1,-0.0,0.0,-0.0,6.747312936e7,-0.0,0.0,0.0,5.1339e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,198,1,-0.0,0.0,-0.0,7.500734975999999e7,-0.0,0.0,0.0,5.559e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,199,1,-0.0,0.0,-0.0,6.998453616e7,-0.0,0.0,0.0,5.4827e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
1,200,1,-0.0,0.0,-0.0,7.149138024e7,-0.0,0.0,0.0,5.2538e7,-0.0,-0.0,1.7563636364e7,0.0,-0.0,-0.0,7.487696866127001e7,1.673194685668e7,9.15938507392e6,2.04762985845e7,-0.0,-0.0,-0.0
