Product,Land,Sugarcane,Straw,Sugar,Molasses,Filter Cake,Bagasse,Ethanol 1G,Ethanol 2G,Vinasse,Electricity,Biomethane,Hydrogen,Bio oil,SAF,Green diesel,Bio Gasoline,Methanol,Biochar,CO2,Carbon credit
Produced - Scenario 123,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 124,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 125,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 126,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 127,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 128,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 129,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 130,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 131,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 132,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 133,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 134,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 135,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 136,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 137,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 138,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 139,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 140,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 141,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 142,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 143,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 144,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 145,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 146,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 147,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 148,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 149,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 150,0.0,1.9234162696e6,269278.2777,83341.627,0.0,57702.4881,480854.0674,1.09e8,0.0,1.19507623081e9,218570.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51291.7417,0.0
Produced - Scenario 151,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 152,0.0,3.8471040836e6,538594.5717,333543.924,0.0,115413.1225,961776.0209,1.09e8,0.0,1.1951413546042e9,437170.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51166.4843,0.0
Produced - Scenario 153,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 154,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 155,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 156,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 157,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 158,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 159,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 160,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 161,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 162,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 163,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 164,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 165,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 166,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 167,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 168,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 169,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 170,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 171,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 172,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 173,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 174,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 175,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 176,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 177,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 178,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 179,0.0,3.864e6,540960.0,167427.12,0.0,115920.0,966000.0,2.1897288e8,0.0,2.40081912e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103041.288,0.0
Produced - Scenario 180,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 181,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 182,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 183,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 184,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 185,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 186,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 187,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 188,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 189,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 190,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 191,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 192,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 193,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 194,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 195,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 196,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 197,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 198,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 199,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
Produced - Scenario 200,0.0,3.864e6,540960.0,335008.8,0.0,115920.0,966000.0,1.09478712e8,0.0,1.20039024e9,439090.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51391.2,0.0
